incident_id,incident_date,incident_time,district,station,lat,longitude,crime_type,mo_tags,weapon_used,offender_id,victim_demographic,socio_economic_index,status,severity,fir_text,evidence_ids
INC-01318,2025-11-21,22:20:10,HUBBALLI_DHARWAD,Hubballi Town PS,15.342860627936737,75.12609995133421,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.2669876111798014,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2025-11-21 at 22:20:10, an incident of drugs occurred near Hubballi Town PS. Seizure of commercial cannabis near university campus at Hubballi Town. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01319,2025-10-08,01:02:07,BELAGAVI,Khade Bazar PS,15.843881818070395,74.5092263164515,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-005,Complainant 35yo Male,0.7249138614451294,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2025-10-08 at 01:02:07, an incident of fraud occurred near Khade Bazar PS. Fake government documents land registry scam at Khade Bazar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01320,2023-10-03,22:23:27,BENGALURU_CITY,Whitefield PS,12.98468462444485,77.76355875104444,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,OFF-001,Complainant 35yo Male,0.42337506408809655,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2023-10-03 at 22:23:27, an incident of cyber occurred near Whitefield PS. WhatsApp fake subsidy job offer scheme at Whitefield. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01321,2026-03-08,01:24:18,BELAGAVI,Market PS,15.846805271250318,74.498368240935,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,,Complainant 35yo Male,0.7436764738914393,RESOLVED,LOW,"First Information Report: The complainant reports that on 2026-03-08 at 01:24:18, an incident of assault occurred near Market PS. Street fight near local bus stop at Market. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-01322,2025-05-25,21:58:16,MYSURU,Mandi PS,12.317905064184863,76.65024745021132,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.7189776204557004,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-05-25 at 21:58:16, an incident of drugs occurred near Mandi PS. Seizure of commercial cannabis near university campus at Mandi. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01323,2023-12-16,12:18:35,HUBBALLI_DHARWAD,Hubballi Town PS,15.362058553133231,75.1426820709973,THEFT,"[""vehicle_theft"", ""parking"", ""handle_lock_break""]",None,,Complainant 35yo Male,0.18253370194431923,RESOLVED,LOW,"First Information Report: The complainant reports that on 2023-12-16 at 12:18:35, an incident of theft occurred near Hubballi Town PS. Stolen two-wheeler from transit station parking at Hubballi Town. Suspect entered using vehicle_theft, parking, handle_lock_break.","[""EVID-001"", ""EVID-002""]"
INC-01324,2026-06-24,00:49:42,MANGALURU,Mangaluru Town PS,12.861200869403572,74.83467947952151,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.7055205545489384,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2026-06-24 at 00:49:42, an incident of cyber occurred near Mangaluru Town PS. Phishing bank scam via SMS links at Mangaluru Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01325,2024-04-11,23:11:37,BENGALURU_CITY,Cubbon Park PS,12.980861117496877,77.59493079020064,ASSAULT,"[""assault"", ""personal_enmity"", ""house_trespass""]",None,,Complainant 35yo Male,0.4840334792803641,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-04-11 at 23:11:37, an incident of assault occurred near Cubbon Park PS. Assault of victim over property dispute at Cubbon Park. Suspect entered using assault, personal_enmity, house_trespass.","[""EVID-001"", ""EVID-002""]"
INC-01326,2026-07-03,15:04:34,MANGALURU,Ullal PS,12.806621722928424,74.86254573388982,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,OFF-004,Complainant 35yo Male,0.5570323789729168,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2026-07-03 at 15:04:34, an incident of drugs occurred near Ullal PS. Retail drug trade near local bus stand at Ullal. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-01327,2025-07-15,05:43:58,HUBBALLI_DHARWAD,Hubballi Town PS,15.355631441799336,75.13585271714464,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-003,Complainant 35yo Male,0.6715942940048095,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2025-07-15 at 05:43:58, an incident of fraud occurred near Hubballi Town PS. Fake government documents land registry scam at Hubballi Town. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01328,2024-11-09,17:23:28,HUBBALLI_DHARWAD,Vidyanagar PS,15.371412110108674,75.11914311685898,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.2285257395190631,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2024-11-09 at 17:23:28, an incident of cyber occurred near Vidyanagar PS. WhatsApp fake subsidy job offer scheme at Vidyanagar. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01329,2023-08-14,13:32:51,BENGALURU_CITY,Indiranagar PS,12.969285036572051,77.64769864525915,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.42697201454619205,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2023-08-14 at 13:32:51, an incident of fraud occurred near Indiranagar PS. Fake government documents land registry scam at Indiranagar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01330,2024-03-27,07:36:04,BENGALURU_CITY,Whitefield PS,12.966199799839233,77.73593968914523,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.14266448131505324,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-03-27 at 07:36:04, an incident of drugs occurred near Whitefield PS. Retail drug trade near local bus stand at Whitefield. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-01331,2026-01-16,23:30:46,MYSURU,Mandi PS,12.31071515955522,76.6349626794853,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.30674426499323,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-01-16 at 23:30:46, an incident of assault occurred near Mandi PS. Violence outside commercial bar/restaurant at Mandi. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01332,2025-12-05,05:36:59,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.442813341617395,75.01389767423169,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,,Complainant 35yo Male,0.6656052088141846,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2025-12-05 at 05:36:59, an incident of assault occurred near Dharwad Suburban PS. Street fight near local bus stop at Dharwad Suburban. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-01333,2024-02-23,11:44:20,MANGALURU,Pandeshwar PS,12.873171903721564,74.83724099556251,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.771694248287505,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-02-23 at 11:44:20, an incident of drugs occurred near Pandeshwar PS. Seizure of commercial cannabis near university campus at Pandeshwar. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01334,2026-04-29,23:01:47,BELAGAVI,Market PS,15.86557962156099,74.50969435667777,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,OFF-001,Complainant 35yo Male,0.44303086214300824,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-04-29 at 23:01:47, an incident of assault occurred near Market PS. Street fight near local bus stop at Market. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-01335,2026-02-25,12:10:18,BELAGAVI,Camp PS,15.838237935029422,74.4759020568782,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,OFF-002,Complainant 35yo Male,0.10532155245011748,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2026-02-25 at 12:10:18, an incident of cyber occurred near Camp PS. WhatsApp fake subsidy job offer scheme at Camp. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01336,2025-05-12,00:04:44,BELAGAVI,Khade Bazar PS,15.841243995705979,74.51678480510438,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.6921979825364728,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-05-12 at 00:04:44, an incident of fraud occurred near Khade Bazar PS. Fake government documents land registry scam at Khade Bazar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01337,2023-08-13,23:39:47,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.450389436415913,75.01961048567681,ASSAULT,"[""assault"", ""personal_enmity"", ""house_trespass""]",None,,Complainant 35yo Male,0.3517471117521671,PENDING,LOW,"First Information Report: The complainant reports that on 2023-08-13 at 23:39:47, an incident of assault occurred near Dharwad Suburban PS. Assault of victim over property dispute at Dharwad Suburban. Suspect entered using assault, personal_enmity, house_trespass.","[""EVID-001"", ""EVID-002""]"
INC-01338,2025-09-02,14:31:42,MANGALURU,Mangaluru Town PS,12.87569266098444,74.8319541301923,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.3457440425831202,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-09-02 at 14:31:42, an incident of fraud occurred near Mangaluru Town PS. Merchant duped using counterfeit UPI transaction screenshot at Mangaluru Town. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-01339,2026-06-08,07:08:36,MYSURU,Devaraja PS,12.3223812553483,76.6614872152813,THEFT,"[""burglary"", ""night"", ""grille_cut"", ""lock_break""]",Hacksaw/Tools,OFF-004,Complainant 35yo Male,0.8705054304580638,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2026-06-08 at 07:08:36, an incident of theft occurred near Devaraja PS. House burglary at night at Devaraja. Suspect entered using burglary, night, grille_cut, lock_break.","[""EVID-001"", ""EVID-002""]"
INC-01340,2024-09-15,16:41:21,BELAGAVI,Khade Bazar PS,15.844146730520896,74.52173965015952,THEFT,"[""shoplifting"", ""daytime"", ""bag_stuffing""]",None,,Complainant 35yo Male,0.8772608878984457,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-09-15 at 16:41:21, an incident of theft occurred near Khade Bazar PS. Shoplifting electronics during peak business hours at Khade Bazar. Suspect entered using shoplifting, daytime, bag_stuffing.","[""EVID-001"", ""EVID-002""]"
INC-01341,2024-10-27,09:29:28,BELAGAVI,Khade Bazar PS,15.860973643906762,74.51813061493486,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,OFF-002,Complainant 35yo Male,0.20957321586538918,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2024-10-27 at 09:29:28, an incident of assault occurred near Khade Bazar PS. Violence outside commercial bar/restaurant at Khade Bazar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01342,2025-07-18,03:02:16,BENGALURU_CITY,Whitefield PS,12.961311015311074,77.73494119345708,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.3725729086621916,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2025-07-18 at 03:02:16, an incident of assault occurred near Whitefield PS. Violence outside commercial bar/restaurant at Whitefield. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01343,2026-04-09,04:08:16,BELAGAVI,Camp PS,15.842390060620772,74.49341599002986,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.7823589320704186,RESOLVED,LOW,"First Information Report: The complainant reports that on 2026-04-09 at 04:08:16, an incident of fraud occurred near Camp PS. Merchant duped using counterfeit UPI transaction screenshot at Camp. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-01344,2026-03-18,18:35:26,HUBBALLI_DHARWAD,Hubballi Town PS,15.351628186714775,75.13504489515518,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.13147873848457695,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2026-03-18 at 18:35:26, an incident of cyber occurred near Hubballi Town PS. WhatsApp fake subsidy job offer scheme at Hubballi Town. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01345,2024-11-12,19:38:51,HUBBALLI_DHARWAD,Hubballi Town PS,15.34202845247042,75.1461295802883,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.7799850508256634,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-11-12 at 19:38:51, an incident of cyber occurred near Hubballi Town PS. Phishing bank scam via SMS links at Hubballi Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01346,2023-07-21,13:02:55,MYSURU,Devaraja PS,12.322939092243068,76.63849375662944,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-001,Complainant 35yo Male,0.30236067078944623,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2023-07-21 at 13:02:55, an incident of fraud occurred near Devaraja PS. Fake government documents land registry scam at Devaraja. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01347,2024-11-04,17:02:27,BENGALURU_CITY,Indiranagar PS,12.979917751970326,77.6406301907877,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.362507370356035,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-11-04 at 17:02:27, an incident of assault occurred near Indiranagar PS. Violence outside commercial bar/restaurant at Indiranagar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01348,2024-12-19,18:54:04,MANGALURU,Mangaluru Town PS,12.859293532364603,74.85595713698456,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,OFF-003,Complainant 35yo Male,0.8376304958946386,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-12-19 at 18:54:04, an incident of cyber occurred near Mangaluru Town PS. Phishing bank scam via SMS links at Mangaluru Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01349,2025-02-17,12:50:46,MANGALURU,Mangaluru Town PS,12.857412896802456,74.83460398324405,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-003,Complainant 35yo Male,0.11463883818529474,PENDING,HIGH,"First Information Report: The complainant reports that on 2025-02-17 at 12:50:46, an incident of fraud occurred near Mangaluru Town PS. Fake government documents land registry scam at Mangaluru Town. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01350,2026-07-04,09:33:44,HUBBALLI_DHARWAD,Vidyanagar PS,15.383108809080662,75.12958409928797,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.35772396481234625,PENDING,LOW,"First Information Report: The complainant reports that on 2026-07-04 at 09:33:44, an incident of assault occurred near Vidyanagar PS. Violence outside commercial bar/restaurant at Vidyanagar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01351,2026-04-19,22:19:07,MYSURU,Lashkar PS,12.330366431889047,76.66816866324929,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.5509902831175916,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2026-04-19 at 22:19:07, an incident of fraud occurred near Lashkar PS. Merchant duped using counterfeit UPI transaction screenshot at Lashkar. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-01352,2026-05-19,16:00:34,BELAGAVI,Camp PS,15.849673144271115,74.48038481901,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,OFF-001,Complainant 35yo Male,0.12391521157137575,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-05-19 at 16:00:34, an incident of assault occurred near Camp PS. Violence outside commercial bar/restaurant at Camp. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01353,2024-04-15,20:46:30,MYSURU,Lashkar PS,12.304616215223747,76.66566425098081,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.8115237717276196,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-04-15 at 20:46:30, an incident of assault occurred near Lashkar PS. Violence outside commercial bar/restaurant at Lashkar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01354,2024-06-08,14:59:51,HUBBALLI_DHARWAD,Vidyanagar PS,15.38068006631606,75.13143420255587,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.8915528223643622,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-06-08 at 14:59:51, an incident of drugs occurred near Vidyanagar PS. Seizure of commercial cannabis near university campus at Vidyanagar. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01355,2024-04-03,05:07:55,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.449936193287424,75.00831096982498,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.8758085431045102,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-04-03 at 05:07:55, an incident of fraud occurred near Dharwad Suburban PS. Fake government documents land registry scam at Dharwad Suburban. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01356,2024-08-25,18:58:53,MANGALURU,Ullal PS,12.807174890074569,74.86209418959932,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.5571232237564262,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-08-25 at 18:58:53, an incident of drugs occurred near Ullal PS. Retail drug trade near local bus stand at Ullal. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-01357,2024-11-17,05:25:26,BENGALURU_CITY,Koramangala PS,12.938711609079887,77.62353261677566,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.8168814715587343,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-11-17 at 05:25:26, an incident of drugs occurred near Koramangala PS. Seizure of commercial cannabis near university campus at Koramangala. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01358,2024-04-28,11:46:08,BELAGAVI,Khade Bazar PS,15.839427976837138,74.49436942166466,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.8564599801742133,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2024-04-28 at 11:46:08, an incident of assault occurred near Khade Bazar PS. Violence outside commercial bar/restaurant at Khade Bazar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01359,2024-07-24,10:49:31,MANGALURU,Ullal PS,12.794065494435815,74.83824848617985,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,OFF-003,Complainant 35yo Male,0.6825325779558489,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2024-07-24 at 10:49:31, an incident of cyber occurred near Ullal PS. WhatsApp fake subsidy job offer scheme at Ullal. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01360,2026-01-14,15:11:48,MANGALURU,Mangaluru Town PS,12.878443116851171,74.83487838761194,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-001,Complainant 35yo Male,0.3216270321364399,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-01-14 at 15:11:48, an incident of fraud occurred near Mangaluru Town PS. Fake government documents land registry scam at Mangaluru Town. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01361,2025-05-08,01:34:12,MANGALURU,Pandeshwar PS,12.871727430868123,74.83298570995088,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.2820473773175512,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-05-08 at 01:34:12, an incident of cyber occurred near Pandeshwar PS. WhatsApp fake subsidy job offer scheme at Pandeshwar. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-01362,2026-02-19,23:57:39,BENGALURU_CITY,Vidhana Soudha PS,12.984291262264504,77.57659388111553,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.4702763109889956,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2026-02-19 at 23:57:39, an incident of fraud occurred near Vidhana Soudha PS. Fake government documents land registry scam at Vidhana Soudha. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-01363,2024-12-19,20:21:21,HUBBALLI_DHARWAD,Hubballi Town PS,15.364063355457844,75.14562540208922,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.24340920433136928,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2024-12-19 at 20:21:21, an incident of cyber occurred near Hubballi Town PS. Phishing bank scam via SMS links at Hubballi Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01364,2024-03-29,18:07:32,MYSURU,Mandi PS,12.32417719803957,76.65336844942603,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.7420169107034601,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-03-29 at 18:07:32, an incident of cyber occurred near Mandi PS. Phishing bank scam via SMS links at Mandi. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01365,2024-01-31,22:02:48,MANGALURU,Ullal PS,12.816426642675669,74.8449642948769,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.27869949309359154,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2024-01-31 at 22:02:48, an incident of assault occurred near Ullal PS. Violence outside commercial bar/restaurant at Ullal. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-01366,2024-12-28,12:11:44,BELAGAVI,Camp PS,15.842401593828843,74.49673763986301,ASSAULT,"[""assault"", ""personal_enmity"", ""house_trespass""]",None,,Complainant 35yo Male,0.5095166092487265,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2024-12-28 at 12:11:44, an incident of assault occurred near Camp PS. Assault of victim over property dispute at Camp. Suspect entered using assault, personal_enmity, house_trespass.","[""EVID-001"", ""EVID-002""]"
INC-01367,2024-11-29,19:54:21,BENGALURU_CITY,Vidhana Soudha PS,12.983082765178509,77.59710482420446,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,OFF-003,Complainant 35yo Male,0.8589443914647187,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-11-29 at 19:54:21, an incident of theft occurred near Vidhana Soudha PS. Chain snatching by bike-borne suspects at Vidhana Soudha. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-01368,2024-02-29,18:32:40,BENGALURU_CITY,Whitefield PS,12.969012917038294,77.76401440002913,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.739107792396294,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-02-29 at 18:32:40, an incident of drugs occurred near Whitefield PS. Seizure of commercial cannabis near university campus at Whitefield. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-01369,2024-12-14,10:02:43,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.458092692458733,75.01341724132186,THEFT,"[""burglary"", ""night"", ""grille_cut"", ""lock_break""]",Hacksaw/Tools,,Complainant 35yo Male,0.7148378913791834,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2024-12-14 at 10:02:43, an incident of theft occurred near Dharwad Suburban PS. House burglary at night at Dharwad Suburban. Suspect entered using burglary, night, grille_cut, lock_break.","[""EVID-001"", ""EVID-002""]"
INC-01370,2026-01-12,04:53:03,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.446947358609744,75.00738541609257,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,,Complainant 35yo Male,0.54932168290322,PENDING,HIGH,"First Information Report: The complainant reports that on 2026-01-12 at 04:53:03, an incident of assault occurred near Dharwad Suburban PS. Street fight near local bus stop at Dharwad Suburban. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-01371,2026-01-01,02:00:32,BENGALURU_CITY,Vidhana Soudha PS,12.991454702932653,77.60302172016063,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,OFF-004,Complainant 35yo Male,0.8073137352219726,RESOLVED,LOW,"First Information Report: The complainant reports that on 2026-01-01 at 02:00:32, an incident of assault occurred near Vidhana Soudha PS. Street fight near local bus stop at Vidhana Soudha. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-01372,2024-10-05,19:30:59,BENGALURU_CITY,Indiranagar PS,12.991782464993651,77.64666220254988,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.19890486794264223,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-10-05 at 19:30:59, an incident of fraud occurred near Indiranagar PS. Merchant duped using counterfeit UPI transaction screenshot at Indiranagar. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-01373,2026-06-03,06:41:41,HUBBALLI_DHARWAD,Vidyanagar PS,15.383478091299635,75.12795606485864,THEFT,"[""shoplifting"", ""daytime"", ""bag_stuffing""]",None,,Complainant 35yo Male,0.717426555378275,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2026-06-03 at 06:41:41, an incident of theft occurred near Vidyanagar PS. Shoplifting electronics during peak business hours at Vidyanagar. Suspect entered using shoplifting, daytime, bag_stuffing.","[""EVID-001"", ""EVID-002""]"
INC-01374,2025-12-11,19:33:50,BENGALURU_CITY,Koramangala PS,12.928371503907746,77.62897672955917,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,OFF-002,Complainant 35yo Male,0.5142153629906194,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2025-12-11 at 19:33:50, an incident of cyber occurred near Koramangala PS. Phishing bank scam via SMS links at Koramangala. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-01375,2026-05-05,21:02:13,BENGALURU_CITY,Cubbon Park PS,12.961351702075442,77.60684450216839,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.5995191524782721,PENDING,LOW,"First Information Report: The complainant reports that on 2026-05-05 at 21:02:13, an incident of cyber occurred near Cubbon Park PS. WhatsApp fake subsidy job offer scheme at Cubbon Park. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
